transition_proba,skip,n_functions,n_cores,run,total_work,max_endtime,latency,hit_ratio
0.7,10,5,8,3,6496,818178,40167.60000000002,99.225
0.7,10,5,8,4,6582,819154,85670.93999999983,99.485
0.7,10,5,8,5,6516,818744,51872.70000000058,98.315
0.7,10,5,8,6,6595,819440,72240.3199999997,99.345
0.7,10,5,8,7,6526,819332,41302.5,99.74
0.7,10,5,8,8,6584,818852,55426.72000000006,99.625
0.7,10,5,8,9,6582,818308,110279.51999999968,99.31
0.7,10,5,16,0,6496,818922,62381.300000000076,98.325
0.7,10,5,16,1,6559,819798,85555.72000000029,99.245
0.7,10,5,16,2,6553,820038,55473.0399999993,99.2
0.7,10,5,16,3,6551,820222,105313.0,98.88
0.7,10,5,16,4,6565,819254,113029.35999999987,99.095
0.7,10,5,16,5,6567,819078,81408.68000000066,99.445
0.7,10,5,16,6,6539,819042,175206.11999999994,99.385
0.7,10,5,16,7,6588,820868,87569.42000000011,99.405
0.7,10,5,16,8,6522,817630,65620.76,98.625
0.7,10,5,16,9,6579,818796,81398.72000000004,99.48
0.7,10,5,32,0,6569,818604,86243.6799999998,99.7
0.7,10,5,32,1,6572,818674,67032.49999999999,99.535
0.7,10,5,32,2,6530,819024,58214.90000000001,99.1
0.7,10,5,32,3,6596,817758,102351.6000000002,99.315
0.7,10,5,32,4,6574,818564,88552.85999999905,99.28
0.7,10,5,32,5,6554,819772,78328.08000000016,98.575
0.7,10,5,32,6,6584,819560,104043.64000000004,99.295
0.7,10,5,32,7,6573,818682,89352.79999999967,98.91
0.7,10,5,32,8,6567,819560,82252.6000000003,99.415
0.7,10,5,32,9,6504,819686,83855.22000000006,98.725
0.7,50,3,4,0,6565,818610,106729.51999999925,99.64
0.7,50,3,4,1,6556,818650,64458.99999999961,98.85
0.7,50,3,4,2,6601,819650,130240.0,99.535
0.7,50,3,4,3,6544,818924,54267.97999999994,98.735
0.7,50,3,4,4,6563,819666,62580.40000000014,99.015
0.7,50,3,4,5,6579,819136,76318.96000000053,99.65
0.7,50,3,4,6,6542,819652,96779.38000000067,98.615
0.7,50,3,4,7,6502,819286,40722.91999999998,98.53
0.7,50,3,4,8,6580,820028,54294.62000000004,99.89
0.7,50,3,4,9,6577,819586,266779.5199999997,99.405
0.7,50,3,8,0,6573,818976,150945.27999999994,99.235
0.7,50,3,8,1,6560,819478,49511.97999999996,98.96
0.7,50,3,8,2,6606,818058,113359.19999999965,99.6
0.7,50,3,8,3,6603,820272,90984.7999999994,99.305
0.7,50,3,8,4,6541,819370,87663.20000000056,98.415
0.7,50,3,8,5,6577,819468,71004.23999999987,99.315
0.7,50,3,8,6,6611,819544,119123.19999999879,99.505
0.7,50,3,8,7,6630,819556,99692.72,99.715
0.7,50,3,8,8,6534,819694,47887.800000000025,98.8
0.7,50,3,8,9,6536,818626,70039.89999999988,99.02
0.7,50,3,16,0,6526,820196,51179.0,99.015
0.7,50,3,16,1,6570,819248,60809.39999999973,99.31
0.7,50,3,16,2,6572,818604,113390.5399999999,99.62
0.7,50,3,16,3,6546,819164,99873.50000000019,98.945
0.7,50,3,16,4,6616,819868,109481.10000000021,99.705
0.7,50,3,16,5,6539,818644,60840.239999999976,99.33
0.7,50,3,16,6,6542,818748,44795.460000000014,99.67
0.7,50,3,16,7,6571,819980,84693.4000000002,99.165
0.7,50,3,16,8,6582,818294,60732.05999999989,99.795
0.7,50,3,16,9,6528,818116,66991.71999999993,99.025
0.7,50,3,32,0,6608,818688,172647.28000000096,99.565
0.7,50,3,32,1,6515,819740,61154.07999999967,98.475
0.7,50,3,32,2,6582,818680,163432.57999999943,99.335
0.7,50,3,32,3,6494,819106,37714.28,98.495
0.7,50,3,32,4,6556,819520,94121.59999999826,99.16
0.7,50,3,32,5,6602,819318,162419.73999999993,99.43
0.7,50,3,32,6,6584,818412,82054.88000000024,99.305
0.7,50,3,32,7,6591,818636,86760.80000000229,99.69
0.7,50,3,32,8,6568,819030,94086.93999999993,99.035
0.7,50,3,32,9,6587,818986,67819.64000000007,99.46
0.7,50,4,4,0,6581,820010,78999.99999999993,99.3
0.7,50,4,4,1,6601,819938,98612.0,99.385
0.7,50,4,4,2,6535,819972,67922.75999999995,98.66
0.7,50,4,4,3,6513,819894,51126.88000000007,99.105
0.7,50,4,4,4,6504,818548,41295.18000000018,98.355
0.7,50,4,4,5,6584,818954,82963.96000000004,99.41
0.7,50,4,4,6,6551,821042,73684.0,99.07
0.7,50,4,4,7,6533,818234,42136.72000000006,99.375
0.7,50,4,4,8,6548,820194,90935.33999999982,98.68
0.7,50,4,4,9,6568,819340,62421.43999999997,99.295
0.7,50,4,8,0,6570,819494,56148.879999999874,98.84
0.7,50,4,8,1,6558,817636,63384.600000000006,99.58
0.7,50,4,8,2,6520,821540,74141.17999999813,98.59
0.7,50,4,8,3,6573,818844,211270.39999999924,98.98
0.7,50,4,8,4,6576,817846,97236.0,99.495
0.7,50,4,8,5,6592,817984,98145.62000000014,99.39
0.7,50,4,8,6,6544,819414,73167.4199999997,98.77
0.7,50,4,8,7,6538,818320,78700.78000000006,99.415
0.7,50,4,8,8,6546,817630,85906.50000000009,98.545
0.7,50,4,8,9,6561,819710,59749.599999999904,99.15
0.7,50,4,16,0,6555,818610,79318.28000000003,99.355
0.7,50,4,16,1,6563,819236,68340.92000000006,99.16
0.7,50,4,16,2,6555,819962,73679.44,98.955
0.7,50,4,16,3,6520,817306,44179.05999999989,99.22
0.7,50,4,16,4,6544,818574,49124.37999999938,99.815
0.7,50,4,16,5,6580,819320,81424.94000000002,99.11
0.7,50,4,16,6,6576,819724,160241.5,99.21
0.7,50,4,16,7,6581,819132,70558.79999999913,99.195
0.7,50,4,16,8,6521,818728,150406.0000000032,98.36
0.7,50,4,16,9,6582,819212,121880.39999999986,99.15
0.7,50,4,32,0,6545,819730,45029.6799999995,99.245
0.7,50,4,32,1,6616,818916,127454.60000000066,99.695
0.7,50,4,32,2,6599,819594,94808.35999999956,99.54
0.7,50,4,32,3,6575,819520,58893.920000000115,99.24
0.7,50,4,32,4,6583,819290,69936.04000000058,99.3
0.7,50,4,32,5,6524,819658,83717.7199999998,98.55
0.7,50,4,32,6,6579,818888,97267.72000000013,99.305
0.7,50,4,32,7,6559,819646,90899.52000000002,99.1
0.7,50,4,32,8,6605,819144,184124.48000000004,99.29
0.7,50,4,32,9,6532,819910,38347.599999999904,99.03
0.7,50,5,4,0,6618,819764,78967.73999999992,99.725
0.7,50,5,4,1,6510,819988,47342.759999999966,98.63
0.7,50,5,4,2,6600,819660,166365.92000000054,99.645
0.7,50,5,4,3,6558,819714,76330.36000000025,99.095
0.7,50,5,4,4,6550,818572,98929.04000000125,99.14
0.7,50,5,4,5,6539,819912,69232.39999999973,99.055
0.7,50,5,4,6,6553,818500,78825.75999999864,99.335
0.7,50,5,4,7,6606,818236,134388.59999999966,99.705
0.7,50,5,4,8,6592,818784,96769.10000000017,99.58
0.7,50,5,4,9,6538,816638,97474.02000000035,99.575
0.7,50,5,8,0,6538,820978,75092.04000000004,98.835
0.7,50,5,8,1,6518,819610,61201.28,98.74
0.7,50,5,8,2,6536,821254,47706.19999999987,98.51
0.7,50,5,8,3,6553,818164,94125.1999999995,98.98
0.7,50,5,8,4,6568,819740,102628.75999999978,99.17
0.7,50,5,8,5,6549,819246,75613.91999999998,99.015
0.7,50,5,8,6,6508,819728,52567.14000000055,98.81
0.7,50,5,8,7,6578,819086,61087.03999999998,99.725
0.7,50,5,8,8,6494,818722,52512.77999999908,97.865
0.7,50,5,8,9,6542,819210,50609.76000000001,98.605
0.7,50,5,16,0,6513,819266,57422.80000000004,98.125
0.7,50,5,16,1,6548,820074,71912.5799999998,99.125
0.7,50,5,16,2,6557,818720,57624.95999999993,99.38
0.7,50,5,16,3,6578,816718,59655.519999999815,99.275
0.7,50,5,16,4,6392,820076,44988.72,97.0
0.7,50,5,16,5,6561,819222,78624.79999999981,99.035
0.7,50,5,16,6,6470,818978,49436.359999999404,97.92
0.7,50,5,16,7,6606,819666,97762.19999999934,99.64
0.7,50,5,16,8,6600,819276,231889.02000000095,99.625
0.7,50,5,16,9,6572,818320,82241.91999999998,99.58
0.7,50,5,32,0,6608,819968,153263.90000000043,99.755
0.7,50,5,32,1,6547,819284,79161.75999999995,99.505
0.7,50,5,32,2,6588,818612,99905.74000000028,99.33
0.7,50,5,32,3,6616,819322,92040.30000000025,99.49
0.7,50,5,32,4,6598,819184,154405.67999999953,99.695
0.7,50,5,32,5,6538,819622,63890.80000000004,98.935
0.7,50,5,32,6,6572,818682,62683.879999999976,99.48
0.7,50,5,32,7,6568,820030,117970.49999999991,98.985
0.7,50,5,32,8,6599,819202,160684.3599999996,99.66
0.7,50,5,32,9,6597,818620,94403.3599999999,99.45
0.7,100,3,4,0,6579,818286,73499.68000000011,99.255
0.7,100,3,4,1,6579,820102,89895.72000000018,99.315
0.7,100,3,4,2,6577,819428,64531.51999999992,99.305
0.7,100,3,4,3,6534,818896,56989.340000000026,98.99
0.7,100,3,4,4,6525,818942,64949.520000000164,98.72
0.7,100,3,4,5,6590,819970,103175.03999999998,99.385
0.7,100,3,4,6,6523,818846,47866.759999999966,98.805
0.7,100,3,4,7,6589,818894,89350.47999999914,99.435
0.7,100,3,4,8,6523,817202,104868.91999999981,98.28
0.7,100,3,4,9,6543,820394,80323.27999999982,99.01
0.7,100,3,8,0,6565,819156,119809.75999999922,99.12
0.7,100,3,8,1,6562,818176,92497.00000000003,99.17
0.7,100,3,8,2,6545,819170,58409.8399999994,98.72
0.7,100,3,8,3,6588,819180,71102.92000000001,99.61
0.7,100,3,8,4,6579,817548,70353.84000000014,99.215
0.7,100,3,8,5,6569,818048,89857.27999999964,99.0
0.7,100,3,8,6,6483,820704,45392.40000000023,97.89
0.7,100,3,8,7,6500,818472,60032.2600000001,98.87
0.7,100,3,8,8,6515,818724,110841.7999999999,99.17
0.7,100,3,8,9,6573,819000,98808.7999999999,99.01
0.7,100,3,16,0,6580,819042,82520.98000000003,99.02
0.7,100,3,16,1,6579,819794,77762.60000000028,99.425
0.7,100,3,16,2,6599,819070,98920.35999999962,99.27
0.7,100,3,16,3,6535,817832,83185.67999999972,98.685
0.7,100,3,16,4,6536,817272,62590.1999999999,98.74
0.7,100,3,16,5,6558,818450,102944.1800000001,99.18
0.7,100,3,16,6,6569,819548,87254.39999999963,99.415
0.7,100,3,16,7,6589,818804,110285.59999999992,99.435
0.7,100,3,16,8,6484,819792,45981.98000000011,98.435
0.7,100,3,16,9,6559,819586,65749.7200000002,99.495
0.7,100,3,32,0,6594,819512,97780.83999999953,99.25
0.7,100,3,32,1,6558,819526,63116.720000000205,99.03
0.7,100,3,32,2,6581,819882,85584.7999999998,99.385
0.7,100,3,32,3,6592,819316,111194.68000000023,99.375
0.7,100,3,32,4,6563,819424,83437.28000000039,98.85
0.7,100,3,32,5,6592,817970,79195.04000000027,99.135
0.7,100,3,32,6,6507,819966,51350.95999999989,98.245
0.7,100,3,32,7,6572,819214,70694.53999999998,99.5
0.7,100,3,32,8,6583,819070,122222.52000000018,99.67
0.7,100,3,32,9,6535,818720,69799.59999999995,98.415
0.7,100,4,4,0,6586,817696,53860.89999999981,99.555
0.7,100,4,4,1,6543,818368,71847.95999999999,99.07
0.7,100,4,4,2,6530,819126,41526.460000000014,99.295
0.7,100,4,4,3,6589,818992,120378.15999999993,99.68
0.7,100,4,4,4,6599,818992,142100.1199999997,99.31
0.7,100,4,4,5,6597,818636,123839.03999999998,99.41
0.7,100,4,4,6,6551,818150,79272.0,99.51
0.7,100,4,4,7,6577,818222,91014.2399999999,99.51
0.7,100,4,4,8,6588,820286,117970.78000000006,99.475
0.7,100,4,4,9,6593,819800,139194.23999999973,99.36
0.7,100,4,8,0,6600,818444,94656.50000000036,99.825
0.7,100,4,8,1,6563,819084,75955.44000000022,98.965
0.7,100,4,8,2,6541,820364,50330.800000000556,98.835
0.7,100,4,8,3,6558,819478,70669.18000000012,99.09
0.7,100,4,8,4,6530,817416,67732.14000000001,99.05
0.7,100,4,8,5,6547,819736,60659.99999999992,99.015
0.7,100,4,8,6,6480,819678,32661.300000000007,98.755
0.7,100,4,8,7,6587,818340,124109.68000000017,99.575
0.7,100,4,8,8,6614,819460,120905.33999999988,99.87
0.7,100,4,8,9,6582,819296,146050.11999999435,99.315
0.7,100,4,16,0,6509,818886,63566.96000000005,99.135
0.7,100,4,16,1,6550,818812,47430.26000000011,99.02
0.7,100,4,16,2,6525,817930,52604.56000000013,98.26
0.7,100,4,16,3,6573,818758,90397.84,99.625
0.7,100,4,16,4,6602,817608,103036.3599999998,99.355
0.7,100,4,16,5,6512,820234,95235.38,98.335
0.7,100,4,16,6,6548,820234,104731.13999999981,98.76
0.7,100,4,16,7,6552,818780,45419.85999999997,99.345
0.7,100,4,16,8,6529,819072,47084.3200000002,98.485
0.7,100,4,16,9,6577,818066,52461.199999999895,99.215
0.7,100,4,32,0,6540,819194,82762.01999999984,99.035
0.7,100,4,32,1,6484,820622,61065.800000000054,98.285
0.7,100,4,32,2,6485,819204,68648.79999999987,98.12
0.7,100,4,32,3,6570,819860,149723.95999999912,99.105
0.7,100,4,32,4,6563,818710,94774.48000000029,99.12
0.7,100,4,32,5,6542,819634,49850.64000000022,98.51
0.7,100,4,32,6,6565,818782,55537.759999999995,99.675
0.7,100,4,32,7,6526,819494,55829.5,98.29
0.7,100,4,32,8,6550,817324,55650.320000000356,99.615
0.7,100,4,32,9,6586,818536,102638.49999999911,99.195
0.7,100,5,4,0,6553,818546,64800.79999999984,99.565
0.7,100,5,4,1,6616,819860,102594.20000000081,99.735
0.7,100,5,4,2,6594,820132,159057.03999999986,99.435
0.7,100,5,4,3,6535,817832,41034.159999999945,98.995
0.7,100,5,4,4,6575,817828,85833.64000000007,99.765
0.7,100,5,4,5,6564,819018,100752.99999999997,99.87
0.7,100,5,4,6,6561,819474,56742.799999999756,99.385
0.7,100,5,4,7,6553,819034,75151.27999999981,99.5
0.7,100,5,4,8,6578,819050,154770.43999999744,98.96
0.7,100,5,4,9,6566,819466,63496.100000000195,99.17
0.7,100,5,8,0,6547,817816,45538.47999999999,99.36
0.7,100,5,8,1,6619,819780,125485.31999999976,99.515
0.7,100,5,8,2,6561,819784,66146.79999999994,98.92
0.7,100,5,8,3,6558,817734,60357.860000000146,99.6
0.7,100,5,8,4,6501,819298,61522.0,98.49
0.7,100,5,8,5,6608,819178,91305.86000000029,99.84
0.7,100,5,8,6,6591,818708,100922.0000000008,99.465
0.7,100,5,8,7,6596,819082,94925.50000000023,99.33
0.7,100,5,8,8,6627,818872,93059.43999999968,99.835
0.7,100,5,8,9,6537,820022,76581.68000000007,99.35
0.7,100,5,16,0,6585,819428,78981.36,99.27
0.7,100,5,16,1,6479,819544,43712.44,98.26
0.7,100,5,16,2,6542,818748,57245.720000000016,98.785
0.7,100,5,16,3,6528,818384,42054.03999999985,99.05
0.7,100,5,16,4,6581,819744,182206.0,99.315
0.7,100,5,16,5,6522,819604,51172.39999999999,98.46
0.7,100,5,16,6,6561,818246,58579.99999999995,99.36
0.7,100,5,16,7,6596,818644,103218.50000000025,99.5
0.7,100,5,16,8,6587,818890,101459.84000000011,99.28
0.7,100,5,16,9,6596,819242,120144.5000000002,99.46
0.7,100,5,32,0,6576,819606,86738.0,99.355
0.7,100,5,32,1,6509,817604,41841.120000000024,99.01
0.7,100,5,32,2,6563,819532,72323.00000000001,99.265
0.7,100,5,32,3,6547,817984,54118.04,99.085
0.7,100,5,32,4,6630,817794,214180.90000000014,99.555
0.7,100,5,32,5,6521,819448,72359.20000000011,98.51
0.7,100,5,32,6,6498,819218,42516.69999999987,99.095
0.7,100,5,32,7,6605,819458,151710.48000000004,99.49
0.7,100,5,32,8,6539,818406,91179.51999999987,99.295
0.7,100,5,32,9,6594,819524,137749.1999999999,99.375
0.9,0,3,4,0,6503,817778,43024.59999999984,99.215
0.9,0,3,4,1,6602,819806,81807.97999999978,99.315
0.9,0,3,4,2,6520,818984,48146.73999999992,98.74
0.9,0,3,4,3,6504,819358,45302.86000000016,98.885
0.9,0,3,4,4,6565,819554,81198.15999999952,99.03
0.9,0,3,4,5,6564,819256,75738.34,98.94
0.9,0,3,4,6,6589,819206,80752.79999999999,99.585
0.9,0,3,4,7,6633,819902,160649.68000000023,99.68
0.9,0,3,4,8,6575,819062,70873.32000000018,99.37
0.9,0,3,4,9,6577,819058,121830.39999999962,99.075
0.9,0,3,8,0,6510,818608,53737.57999999998,98.35
0.9,0,3,8,1,6522,820230,55266.64,98.39
0.9,0,3,8,2,6547,818726,48652.639999999985,98.955
0.9,0,3,8,3,6557,819834,132929.11999999854,98.74
0.9,0,3,8,4,6595,817952,113758.79999999955,99.345
0.9,0,3,8,5,6479,818682,71155.20000000008,98.32
0.9,0,3,8,6,6557,820548,66654.6399999998,98.915
0.9,0,3,8,7,6516,817472,52927.70000000008,99.35
0.9,0,3,8,8,6546,819198,112110.1000000003,99.005
0.9,0,3,8,9,6521,818082,54282.00000000031,99.025
0.9,0,3,16,0,6561,819456,93410.3999999999,99.225
0.9,0,3,16,1,6505,819022,58093.36000000009,98.45
0.9,0,3,16,2,6565,820156,65457.83999999931,99.26
0.9,0,3,16,3,6568,819934,114992.09999999993,99.24
0.9,0,3,16,4,6550,818688,91775.34000000001,99.385
0.9,0,3,16,5,6518,818770,30403.07999999998,98.59
0.9,0,3,16,6,6590,820504,63119.19999999996,99.81
0.9,0,3,16,7,6596,819638,141046.60000000006,99.645
0.9,0,3,16,8,6625,819474,216403.0400000002,99.515
0.9,0,3,16,9,6609,818724,235494.72000000038,99.74
0.9,0,3,32,0,6598,818590,77129.03999999996,99.235
0.9,0,3,32,1,6486,818674,44073.299999999945,98.68
0.9,0,3,32,2,6553,819116,89459.51999999999,99.13
0.9,0,3,32,3,6547,818810,60587.87999999999,99.155
0.9,0,3,32,4,6585,818902,145358.87999999983,99.445
0.9,0,3,32,5,6552,819108,80955.59999999781,98.82
0.9,0,3,32,6,6584,818866,103368.7200000001,99.74
0.9,0,3,32,7,6513,819820,59048.64000000004,98.365
0.9,0,3,32,8,6558,818608,64690.120000000024,98.855
0.9,0,3,32,9,6565,820420,67448.87999999974,99.355
0.9,0,4,4,0,6522,820060,49394.059999999976,98.85
0.9,0,4,4,1,6539,818860,72749.19999999995,98.595
0.9,0,4,4,2,6539,819032,77454.87999999971,98.63
0.9,0,4,4,3,6611,818454,96945.19999999943,99.79
0.9,0,4,4,4,6527,820228,45357.03999999998,99.01
0.9,0,4,4,5,6509,819762,50200.960000000065,98.345
0.9,0,4,4,6,6530,818652,50189.84000000001,98.925
0.9,0,4,4,7,6596,817522,57333.00000000048,99.51
0.9,0,4,4,8,6596,819128,80089.90000000015,99.685
0.9,0,4,4,9,6576,818156,67166.0,99.69
0.9,0,4,8,0,6519,819016,54302.99999999943,98.515
0.9,0,4,8,1,6511,818664,41950.599999999904,98.565
0.9,0,4,8,2,6526,821056,109730.0,98.89
0.9,0,4,8,3,6570,819814,69953.31999999961,99.385
0.9,0,4,8,4,6546,819966,52542.00000000007,98.675
0.9,0,4,8,5,6549,817878,64402.799999996554,99.475
0.9,0,4,8,6,6563,818302,38271.04000000002,99.315
0.9,0,4,8,7,6549,818908,128632.87999999906,98.83
0.9,0,4,8,8,6563,818158,57930.28000000006,99.18
0.9,0,4,8,9,6550,818756,154498.6000000001,98.895
0.9,0,4,16,0,6576,818690,56950.5,99.41
0.9,0,4,16,1,6565,818618,113239.99999999977,99.405
0.9,0,4,16,2,6552,819254,55514.799999999756,98.875
0.9,0,4,16,3,6559,818622,138365.36000000016,98.87
0.9,0,4,16,4,6541,818110,55345.600000000195,99.32
0.9,0,4,16,5,6502,818338,62512.47999999997,98.13
0.9,0,4,16,6,6547,819324,58512.51999999999,98.74
0.9,0,4,16,7,6566,819514,84112.2000000006,98.995
0.9,0,4,16,8,6601,819216,124550.0,99.75
0.9,0,4,16,9,6554,818682,82954.6200000008,99.65
0.9,0,4,32,0,6518,818612,45974.17999999999,99.01
0.9,0,4,32,1,6529,820450,71585.76000000018,98.315
0.9,0,4,32,2,6496,818686,34854.30000000009,98.88
0.9,0,4,32,3,6432,820364,71480.39999999985,97.44
0.9,0,4,32,4,6596,819302,93969.30000000006,99.27
0.9,0,4,32,5,6458,819466,60453.26000000026,97.88
0.9,0,4,32,6,6595,819366,68927.35999999828,99.585
0.9,0,4,32,7,6582,819088,147818.87999999963,99.465
0.9,0,4,32,8,6558,817564,78483.82000000072,99.265
0.9,0,4,32,9,6604,819722,112314.22000000013,99.565
0.9,0,5,4,0,6520,817782,65474.51999999975,99.15
0.9,0,5,4,1,6577,820732,103698.87999999993,99.115
0.9,0,5,4,2,6578,818888,69519.93999999945,99.295
0.9,0,5,4,3,6554,818656,59031.26000000017,99.45
0.9,0,5,4,4,6552,819592,71044.51999999987,99.46
0.9,0,5,4,5,6578,820310,76558.45999999999,99.305
0.9,0,5,4,6,6552,817990,90817.73999999993,98.895
0.9,0,5,4,7,6577,820234,108488.47999999793,99.305
0.9,0,5,4,8,6605,818552,150503.84000000003,99.37
0.9,0,5,4,9,6564,818958,71310.85999999999,99.665
0.9,0,5,8,0,6572,819510,79901.89999999995,99.145
0.9,0,5,8,1,6552,817728,77411.27999999985,99.515
0.9,0,5,8,2,6563,819474,78700.80000000012,99.61
0.9,0,5,8,3,6588,819028,70462.58000000005,99.595
0.9,0,5,8,4,6585,819028,68753.67999999953,99.625
0.9,0,5,8,5,6541,819954,115146.00000000175,98.89
0.9,0,5,8,6,6582,819078,71409.01999999846,99.43
0.9,0,5,8,7,6536,817666,63267.29999999993,98.88
0.9,0,5,8,8,6626,818512,107366.5,99.6
0.9,0,5,8,9,6553,819786,88939.75999999949,99.41
0.9,0,5,16,0,6578,817778,65758.43999999999,99.555
0.9,0,5,16,1,6479,818998,76156.24000000012,97.83
0.9,0,5,16,2,6557,817806,96184.87999999919,99.29
0.9,0,5,16,3,6493,820594,49685.119999999966,98.415
0.9,0,5,16,4,6610,818582,134164.23999999982,99.66
0.9,0,5,16,5,6545,818098,58961.759999999515,99.14
0.9,0,5,16,6,6573,819288,79830.79999999993,99.08
0.9,0,5,16,7,6600,818616,80341.2400000001,99.465
0.9,0,5,16,8,6564,817904,70201.21999999994,99.305
0.9,0,5,16,9,6604,819902,74899.64000000001,99.605
0.9,0,5,32,0,6573,817556,105115.67999999985,99.635
0.9,0,5,32,1,6485,818568,49987.99999999985,98.69
0.9,0,5,32,2,6587,819008,130928.96000000037,99.38
0.9,0,5,32,3,6546,818944,40826.80000000005,99.34
0.9,0,5,32,4,6563,819684,105333.16000000003,99.11
0.9,0,5,32,5,6613,819714,122111.20000000007,99.525
0.9,0,5,32,6,6544,820256,94709.37999999993,98.845
0.9,0,5,32,7,6526,819644,124628.5,98.64
0.9,0,5,32,8,6553,819526,82663.27999999939,98.74
0.9,0,5,32,9,6579,819840,101514.36000000002,99.315
0.9,1,3,4,0,6608,819938,139961.42000000068,99.555
0.9,1,3,4,1,6542,818952,67778.82000000015,99.055
0.9,1,3,4,2,6566,819470,170241.20000000013,99.045
0.9,1,3,4,3,6527,819690,76838.51999999976,98.975
0.9,1,3,4,4,6595,819148,109994.1999999997,99.355
0.9,1,3,4,5,6536,818990,58358.099999999875,98.84
0.9,1,3,4,6,6536,818540,72933.7999999997,99.48
0.9,1,3,4,7,6592,818336,96960.34000000007,99.77
0.9,1,3,4,8,6554,818282,59331.44000000019,99.285
0.9,1,3,4,9,6505,820128,38551.520000000004,98.3
0.9,1,3,8,0,6541,818930,45608.00000000013,98.9
0.9,1,3,8,1,6585,819072,76154.39999999964,99.49
0.9,1,3,8,2,6578,818738,70839.3399999997,99.705
0.9,1,3,8,3,6569,819294,103735.43999999962,99.09
0.9,1,3,8,4,6561,819886,118153.59999999969,99.125
0.9,1,3,8,5,6570,819850,118950.07999999981,99.385
0.9,1,3,8,6,6533,820706,103793.84000000106,98.44
0.9,1,3,8,7,6552,820078,114114.27999999982,99.0
0.9,1,3,8,8,6563,818632,87033.88000000005,99.51
0.9,1,3,8,9,6504,818882,47512.40000000065,98.55
0.9,1,3,16,0,6557,819666,60045.199999999924,99.305
0.9,1,3,16,1,6591,818626,99313.60000000056,99.245
0.9,1,3,16,2,6576,819620,76499.5,99.38
0.9,1,3,16,3,6586,818484,100356.39999999673,99.14
0.9,1,3,16,4,6559,819318,67488.44000000006,99.475
0.9,1,3,16,5,6575,818926,64256.480000002004,99.52
0.9,1,3,16,6,6554,817862,57028.00000000005,98.955
0.9,1,3,16,7,6554,819872,88599.84000000011,98.92
0.9,1,3,16,8,6559,819034,92839.84000000007,99.37
0.9,1,3,16,9,6525,817574,77822.56000000011,98.77
0.9,1,3,32,0,6533,820010,69075.2000000002,98.685
0.9,1,3,32,1,6503,819790,41769.79999999991,98.62
0.9,1,3,32,2,6605,818554,68759.36000000013,99.445
0.9,1,3,32,3,6525,819046,76355.60000000027,98.685
0.9,1,3,32,4,6571,818876,111383.20000000003,99.405
0.9,1,3,32,5,6629,819368,104888.48000000013,99.575
0.9,1,3,32,6,6528,817948,49199.57999999998,98.885
0.9,1,3,32,7,6559,818220,58420.36000000009,99.825
0.9,1,3,32,8,6557,819860,57570.55999999997,99.255
0.9,1,3,32,9,6565,817916,89741.67999999996,99.665
0.9,1,4,4,0,6530,818616,52700.58000000004,98.38
0.9,1,4,4,1,6587,818988,92402.40000000063,99.47
0.9,1,4,4,2,6555,818760,81638.40000000017,98.965
0.9,1,4,4,3,6522,819692,69711.54,98.995
0.9,1,4,4,4,6555,818958,103587.72,99.385
0.9,1,4,4,5,6587,819956,176052.6400000011,99.29
0.9,1,4,4,6,6600,820338,91500.4200000008,99.59
0.9,1,4,4,7,6570,819116,69133.67999999973,99.58
0.9,1,4,4,8,6540,817572,77628.47999999995,99.05
0.9,1,4,4,9,6529,818386,59271.200000000084,98.9
0.9,1,4,8,0,6625,819718,90980.88000000014,99.765
0.9,1,4,8,1,6591,818544,89784.40000000036,99.67
0.9,1,4,8,2,6547,819100,112106.75999999983,99.29
0.9,1,4,8,3,6536,819080,46294.89999999966,99.105
0.9,1,4,8,4,6598,818944,113822.03999999998,99.785
0.9,1,4,8,5,6528,818856,60142.379999999735,99.08
0.9,1,4,8,6,6548,818852,87318.25999999953,99.1
0.9,1,4,8,7,6505,819118,38416.40000000005,99.0
0.9,1,4,8,8,6544,820216,56036.819999999934,98.82
0.9,1,4,8,9,6547,818596,67929.43999999999,98.67
0.9,1,4,16,0,6512,817358,43398.620000000315,99.025
0.9,1,4,16,1,6600,820006,69660.4000000001,99.6
0.9,1,4,16,2,6527,820438,62733.43999999936,98.64
0.9,1,4,16,3,6589,820024,66445.5999999997,99.745
0.9,1,4,16,4,6502,818650,42991.419999999685,98.755
0.9,1,4,16,5,6445,819186,42109.0399999997,98.185
0.9,1,4,16,6,6558,820562,73702.30000000024,98.89
0.9,1,4,16,7,6570,818452,83756.45999999988,99.06
0.9,1,4,16,8,6565,819850,74435.43999999986,99.29
0.9,1,4,16,9,6594,819000,79577.87999999968,99.535
0.9,1,4,32,0,6542,819694,59337.68000000011,98.85
0.9,1,4,32,1,6569,819240,86002.79999999967,98.88
0.9,1,4,32,2,6577,819556,70507.59999999989,99.355
0.9,1,4,32,3,6535,819206,58465.239999999474,98.895
0.9,1,4,32,4,6567,819282,136146.52000000014,99.485
0.9,1,4,32,5,6533,820048,50341.76000000023,98.89
0.9,1,4,32,6,6536,819188,55829.99999999987,98.415
0.9,1,4,32,7,6619,819486,100512.23999999985,99.675
0.9,1,4,32,8,6592,819552,101007.28000000009,99.51
0.9,1,4,32,9,6614,819696,234533.65999999992,99.49
0.9,1,5,4,0,6531,818178,55857.59999999856,99.36
