transition_proba,skip,n_functions,n_cores,run,total_work,max_endtime,latency,hit_ratio
0.8,10,3,16,32,6595,999460,132081.99999999558,99.49
0.8,10,3,16,33,6606,999370,142694.4999999998,99.66
0.8,10,3,16,34,6562,999370,125693.00000000055,99.07
0.8,10,3,16,35,6528,999550,79527.3999999994,98.495
0.8,10,3,16,36,6551,999190,77360.0,99.26
0.8,10,3,16,37,6592,999010,130569.0000000003,99.36
0.8,10,3,16,38,6448,998110,46958.99999999993,97.98
0.8,10,3,16,39,6573,999100,117211.99999999965,99.29
0.8,10,3,16,40,6622,999460,123412.59999999996,99.675
0.8,10,3,16,41,6577,998470,116541.99999999905,99.725
0.8,10,3,16,42,6561,998740,70551.9999999999,99.285
0.8,10,3,16,43,6599,999100,108417.79999999912,99.41
0.8,10,3,16,44,6591,999550,82820.00000000007,99.75
0.8,10,3,16,45,6564,998200,91952.99999999991,99.09
0.8,10,3,16,46,6591,998830,128855.00000000038,99.55
0.8,10,3,16,47,6593,999100,142665.59999999966,99.56
0.8,10,3,16,48,6573,999100,169485.19999999998,99.37
0.8,10,3,16,49,6567,999010,112008.00000000148,99.37
0.8,10,3,32,0,6513,998740,92020.00000000153,98.405
0.8,10,3,32,1,6571,999190,73090.00000000047,99.555
0.8,10,3,32,2,6584,999370,208173.0000000002,99.165
0.8,10,3,32,3,6519,999280,61366.39999999985,98.34
0.8,10,3,32,4,6537,998830,84950.00000000058,98.63
0.8,10,3,32,5,6631,999640,313899.9999999993,99.91
0.8,10,3,32,6,6547,999010,85523.99999999997,98.94
0.8,10,3,32,7,6548,998920,65474.999999999876,99.06
0.8,10,3,32,8,6546,999100,133745.0000000005,98.955
0.8,10,3,32,9,6559,999640,87502.00000000012,98.925
0.8,10,3,32,10,6564,999280,68144.09999999989,99.455
0.8,10,3,32,11,6568,998830,77925.59999999969,99.485
0.8,10,3,32,12,6561,999910,69339.99999999978,99.46
0.8,10,3,32,13,6553,999010,89031.99999999917,99.28
0.8,10,3,32,14,6607,999100,114569.19999999992,99.66
0.8,10,3,32,15,6551,999100,75460.0,99.47
0.8,10,3,32,16,6597,999280,255567.99999999948,99.545
0.8,10,3,32,17,6546,998830,98075.00000000013,98.615
0.8,10,3,32,18,6586,999010,115398.99999999684,99.62
0.8,10,3,32,19,6590,997570,79740.19999999974,99.34
0.8,10,3,32,20,6530,998740,61123.90000000001,99.175
0.8,10,3,32,21,6603,999010,118240.79999999978,99.685
0.8,10,3,32,22,6570,999370,218226.99999999913,99.1
0.8,10,3,32,23,6580,999730,137256.60000000003,99.02
0.8,10,3,32,24,6523,999370,52352.79999999981,98.62
0.8,10,3,32,25,6604,999010,111200.00000000025,99.655
0.8,10,3,32,26,6557,999460,67183.99999999956,99.025
0.8,10,3,32,27,6544,998650,143829.59999999963,99.21
0.8,10,3,32,28,6568,999190,129972.99999999985,98.97
0.8,10,3,32,29,6547,999640,98521.4,99.47
0.8,10,3,32,30,6603,999730,122599.99999999956,99.91
0.8,10,3,32,31,6498,999550,55904.09999999988,97.915
0.8,10,3,32,32,6592,999280,85951.60000000003,99.605
0.8,10,3,32,33,6580,998560,103798.4,99.19
0.8,10,3,32,34,6566,999100,187205.00000000017,99.075
0.8,10,3,32,35,6577,999370,83164.79999999983,99.395
0.8,10,3,32,36,6569,999280,105433.9999999998,99.665
0.8,10,3,32,37,6494,998290,60157.099999999846,98.585
0.8,10,3,32,38,6576,999190,91595.0,98.97
0.8,10,3,32,39,6578,999550,107418.99999999856,99.22
0.8,10,3,32,40,6602,998470,185475.99999999555,99.28
0.8,10,3,32,41,6543,998830,92831.99999999997,98.75
0.8,10,3,32,42,6581,999190,142679.9999999999,99.35
0.8,10,3,32,43,6534,998290,54107.400000000016,98.59
0.8,10,3,32,44,6589,999820,81121.1999999999,99.745
0.8,10,3,32,45,6627,999190,399911.9999999964,99.71
0.8,10,3,32,46,6585,999370,165781.99999999983,99.125
0.8,10,3,32,47,6490,999010,42446.59999999998,98.08
0.8,10,3,32,48,6517,999190,61826.800000000076,99.005
0.8,10,3,32,49,6500,999640,47953.7000000003,98.69
0.8,100,3,1,0,6562,999010,86297.0000000001,98.985
0.8,100,3,1,1,6572,999640,80905.79999999999,99.165
0.8,100,3,1,2,6552,999100,61296.0999999998,98.955
0.8,100,3,1,3,6553,997930,134109.99999999988,99.225
0.8,100,3,1,4,6555,999190,122384.40000000005,98.91
0.8,100,3,1,5,6527,998920,195655.99999999927,98.395
0.8,100,3,1,6,6558,998740,83097.70000000011,98.76
0.8,100,3,1,7,6518,998380,68095.99999999984,98.695
0.8,100,3,1,8,6560,998380,108282.49999999997,99.275
0.8,100,3,1,9,6563,999280,50397.40000000013,98.84
0.8,100,3,1,10,6599,999190,189077.1999999996,99.405
0.8,100,3,1,11,6531,999370,66458.0,98.685
0.8,100,3,1,12,6564,999640,72416.99999999999,99.07
0.8,100,3,1,13,6615,998920,153821.99999999962,99.585
0.8,100,3,1,14,6597,998920,155251.59999999963,99.295
0.8,100,3,1,15,6564,998920,169883.69999999998,98.755
0.8,100,3,1,16,6616,999190,135530.00000000064,99.68
0.8,100,3,1,17,6584,998740,126055.00000000012,99.695
0.8,100,3,1,18,6530,998470,132487.00000000003,98.585
0.8,100,3,1,19,6581,999010,75779.99999999978,99.62
0.8,100,3,1,20,6524,999550,53311.39999999914,98.745
0.8,100,3,1,21,6468,999190,58741.99999999997,98.12
0.8,100,3,1,22,6586,998650,154930.49999999983,99.25
0.8,100,3,1,23,6563,999010,148820.40000000017,99.0
0.8,100,3,1,24,6512,999550,69801.90000000056,98.8
0.8,100,3,1,25,6547,997930,96027.39999999997,99.17
0.8,100,3,1,26,6560,998740,126489.99999999956,98.645
0.8,100,3,1,27,6539,997930,76420.9999999995,99.425
0.8,100,3,1,28,6604,999280,80563.00000000048,99.56
0.8,100,3,1,29,6541,999190,152810.0000000003,98.945
0.8,100,3,1,30,6562,999280,137890.10000000018,98.955
0.8,100,3,1,31,6592,998830,80004.5,99.4
0.8,100,3,1,32,6559,999640,100286.6000000001,98.81
0.8,100,3,1,33,6555,999100,127984.6000000003,99.62
0.8,100,3,1,34,6560,998470,66761.19999999995,99.415
0.8,100,3,1,35,6585,999820,151569.9999999999,99.585
0.8,100,3,1,36,6613,998920,124800.00000000006,99.64
0.8,100,3,1,37,6551,999370,221740.0,99.1
0.8,100,3,1,38,6574,998830,103957.9999999984,99.585
0.8,100,3,1,39,6545,999370,73827.59999999989,99.17
0.8,100,3,1,40,6609,999820,152009.20000000024,99.825
0.8,100,3,1,41,6539,999550,69523.7999999999,99.445
0.8,100,3,1,42,6578,998740,155682.3,99.715
0.8,100,3,1,43,6556,998110,133264.99999999953,98.72
0.8,100,3,1,44,6582,999820,162377.99999999953,99.39
0.8,100,3,1,45,6540,999730,77140.09999999986,98.68
0.8,100,3,1,46,6549,998920,127219.9999999993,99.32
0.8,100,3,1,47,6528,999640,60957.99999999974,99.55
0.8,100,3,1,48,6525,999190,47296.40000000004,99.215
0.8,100,3,1,49,6517,999460,75368.0000000001,98.46
0.8,100,3,4,0,6603,999370,111436.99999999994,99.415
0.8,100,3,4,1,6578,999550,115241.99999999983,99.125
0.8,100,3,4,2,6594,999370,78287.99999999988,99.42
0.8,100,3,4,3,6573,998560,93168.79999999989,99.07
0.8,100,3,4,4,6555,999730,84234.20000000001,99.115
0.8,100,3,4,5,6592,997750,138549.70000000004,99.135
0.8,100,3,4,6,6488,999550,54192.10000000013,98.285
0.8,100,3,4,7,6559,999550,114678.00000000044,99.425
0.8,100,3,4,8,6562,999460,138482.00000000288,99.53
0.8,100,3,4,9,6569,999640,101941.99999999968,99.515
0.8,100,3,4,10,6596,999010,126224.00000000084,99.635
0.8,100,3,4,11,6557,996310,81331.99999999968,99.25
0.8,100,3,4,12,6603,998380,92990.19999999869,99.4
0.8,100,3,4,13,6543,997300,106183.99999999997,99.005
0.8,100,3,4,14,6557,998470,79068.79999999989,99.25
0.8,100,3,4,15,6555,999190,137554.0000000001,99.635
0.8,100,3,4,16,6610,998560,224157.6999999995,99.655
0.8,100,3,4,17,6515,999820,61065.99999999997,98.59
0.8,100,3,4,18,6599,999370,119355.99999999868,99.34
0.8,100,3,4,19,6558,999100,129343.20000000007,99.335
0.8,100,3,4,20,6557,999550,133279.9999999998,99.47
0.8,100,3,4,21,6589,998290,105915.99999999985,99.32
0.8,100,3,4,22,6576,999370,91610.0,99.36
0.8,100,3,4,23,6578,999100,87885.99999999948,99.645
0.8,100,3,4,24,6575,998470,73787.20000000038,99.055
0.8,100,3,4,25,6593,999010,142123.99999999997,99.5
0.8,100,3,4,26,6515,999370,90073.99999999921,98.36
0.8,100,3,4,27,6530,999280,68842.00000000009,98.8
0.8,100,3,4,28,6534,999460,66448.00000000003,99.2
0.8,100,3,4,29,6592,999100,279384.00000000023,99.23
0.8,100,3,4,30,6583,999370,94570.00000000029,99.685
0.8,100,3,4,31,6560,997840,90154.59999999985,99.2
0.8,100,3,4,32,6550,999730,80728.10000000006,99.08
0.8,100,3,4,33,6577,998920,138762.39999999956,99.335
0.8,100,3,4,34,6583,999820,124454.00000000023,99.875
0.8,100,3,4,35,6581,998740,86377.99999999994,99.1
0.8,100,3,4,36,6502,999280,56852.79999999984,98.75
0.8,100,3,4,37,6561,999010,69449.99999999988,99.36
0.8,100,3,4,38,6550,999460,79975.50000000023,98.68
0.8,100,3,4,39,6541,998380,101736.00000000009,99.105
0.8,100,3,4,40,6576,998290,165135.0,99.58
0.8,100,3,4,41,6498,999010,64115.29999999987,98.315
0.8,100,3,4,42,6570,999460,149090.99999999942,99.265
0.8,100,3,4,43,6582,999010,265116.3999999998,99.07
0.8,100,3,4,44,6528,999280,72744.89999999819,98.575
0.8,100,3,4,45,6587,999010,97466.00000000029,99.255
0.8,100,3,4,46,6531,998830,81757.0,98.76
0.8,100,3,4,47,6505,999280,49802.40000000004,98.25
0.8,100,3,4,48,6559,999640,82492.00000000036,99.285
0.8,100,3,4,49,6552,998740,94307.99999999865,99.375
0.8,100,3,16,0,6555,999370,130786.40000000002,99.365
0.8,100,3,16,1,6575,999190,133808.00000000224,99.09
0.8,100,3,16,2,6606,999010,122280.0,99.55
0.8,100,3,16,3,6577,998830,83289.99999999983,99.52
0.8,100,3,16,4,6539,998740,192117.99999999994,99.02
0.8,100,3,16,5,6556,999190,70259.99999999985,99.76
0.8,100,3,16,6,6551,999280,105740.0,98.975
0.8,100,3,16,7,6584,999460,218427.0000000001,99.175
0.8,100,3,16,8,6600,999550,111069.00000000151,99.89
0.8,100,3,16,9,6566,998290,85175.50000000012,99.47
0.8,100,3,16,10,6480,999010,84803.80000000003,98.47
0.8,100,3,16,11,6567,999190,98107.8000000001,98.89
0.8,100,3,16,12,6595,999820,117036.79999999984,99.53
0.8,100,3,16,13,6570,999820,134179.99999999898,98.91
0.8,100,3,16,14,6497,999010,83368.79999999984,98.385
0.8,100,3,16,15,6580,999190,120571.0,99.24
0.8,100,3,16,16,6537,999370,69194.80000000042,98.57
0.8,100,3,16,17,6604,999190,124123.00000000023,99.34
0.8,100,3,16,18,6535,999640,80984.99999999974,99.02
0.8,100,3,16,19,6570,998740,121746.09999999985,99.295
0.8,100,3,16,20,6545,999010,109933.99999999878,98.725
0.8,100,3,16,21,6593,999280,162141.99999999997,99.415
0.8,100,3,16,22,6591,999010,95440.00000000026,99.505
0.8,100,3,16,23,6496,999280,73260.00000000096,99.2
0.8,100,3,16,24,6539,998560,78049.99999999972,99.31
0.8,100,3,16,25,6547,999280,86735.99999999996,99.38
0.8,100,3,16,26,6523,999100,87733.99999999993,98.585
0.8,100,3,16,27,6591,999370,132073.00000000128,99.475
0.8,100,3,16,28,6555,998920,116984.00000000001,99.18
0.8,100,3,16,29,6559,998740,80773.80000000006,99.265
0.8,100,3,16,30,6547,998560,91983.99999999997,99.195
0.8,100,3,16,31,6542,999370,157344.0000000001,98.815
0.8,100,3,16,32,6545,999010,146657.5999999994,98.72
0.8,100,3,16,33,6536,998200,108184.99999999974,99.38
0.8,100,3,16,34,6584,999100,79982.30000000002,99.185
0.8,100,3,16,35,6613,999280,479042.00000000006,99.53
0.8,100,3,16,36,6590,998920,116763.99999999921,99.72
0.8,100,3,16,37,6485,998650,48617.99999999981,98.01
0.8,100,3,16,38,6526,998380,72845.0,98.46
0.8,100,3,16,39,6573,999010,78158.3999999998,99.215
0.8,100,3,16,40,6531,998740,68395.99999999988,98.795
0.8,100,3,16,41,6587,999550,121796.00000000029,99.45
0.8,100,3,16,42,6574,998290,105748.29999999513,99.11
0.8,100,3,16,43,6541,999370,45050.00000000007,99.315
0.8,100,3,16,44,6551,999190,93575.0,98.735
0.8,100,3,16,45,6547,998830,66482.19999999982,99.395
0.8,100,3,16,46,6623,999280,211744.99999999994,99.79
0.8,100,3,16,47,6583,999100,98696.80000000008,99.45
0.8,100,3,16,48,6556,998470,67581.99999999983,99.155
0.8,100,3,16,49,6512,998110,50379.20000000009,98.275
0.8,100,3,32,0,6507,998830,46289.999999999796,98.71
0.8,100,3,32,1,6576,999190,128420.0,99.375
0.8,100,3,32,2,6558,998470,203382.7000000119,99.485
0.8,100,3,32,3,6530,999640,99476.00000000006,99.135
0.8,100,3,32,4,6581,999370,77005.99999999999,99.245
0.8,100,3,32,5,6508,999640,59383.90000000007,98.225
0.8,100,3,32,6,6605,999640,119932.00000000007,99.705
0.8,100,3,32,7,6589,998740,102232.4,99.165
0.8,100,3,32,8,6571,999280,92740.0000000002,99.715
0.8,100,3,32,9,6563,999010,62282.20000000002,99.415
0.8,100,3,32,10,6621,999280,112780.00000000007,99.78
0.8,100,3,32,11,6558,999460,90729.00000000038,99.065
0.8,100,3,32,12,6594,998740,98074.4999999999,99.51
0.8,100,3,32,13,6468,999460,48846.399999999994,97.8
0.8,100,3,32,14,6515,999370,68413.99999999987,98.875
0.8,100,3,32,15,6559,998200,88531.80000000002,99.235
0.8,100,3,32,16,6557,999100,111379.99999999719,99.265
0.8,100,3,32,17,6578,998740,75608.59999999964,99.49
0.8,100,3,32,18,6584,999730,81035.1,99.485
0.8,100,3,32,19,6595,999280,179169.99999999872,99.51
0.8,100,3,32,20,6444,999460,40243.7999999999,97.94
0.8,100,3,32,21,6544,998560,58525.99999999977,98.925
0.8,100,3,32,22,6598,999370,148559.99999999948,99.73
0.8,100,3,32,23,6424,999280,54351.999999999716,97.36
0.8,100,3,32,24,6523,999010,42062.59999999983,98.79
0.8,100,3,32,25,6444,999370,42318.299999999945,97.675
0.8,100,3,32,26,6560,999460,57560.0,99.31
0.8,100,3,32,27,6569,999820,162353.99999999965,99.215
0.8,100,3,32,28,6504,998380,53809.000000000175,98.165
0.8,100,3,32,29,6566,998650,57220.00000000022,99.09
0.8,100,3,32,30,6579,999100,74798.0000000001,98.985
0.8,100,3,32,31,6574,998470,137631.59999999523,99.33
0.8,100,3,32,32,6520,999370,62795.79999999888,98.665
0.8,100,3,32,33,6587,998830,117045.20000000006,99.78
0.8,100,3,32,34,6564,999550,103687.99999999996,99.265
0.8,100,3,32,35,6559,999010,73544.80000000003,98.79
0.8,100,3,32,36,6547,999550,112807.99999999997,98.975
0.8,100,3,32,37,6588,999370,105073.0,99.28
0.8,100,3,32,38,6590,998650,192957.99999999974,99.33
0.8,100,3,32,39,6540,998830,74023.09999999977,98.81
0.8,100,3,32,40,6552,999820,82569.89999999989,98.755
0.8,100,3,32,41,6504,999280,163089.70000000024,98.17
0.8,100,3,32,42,6517,998740,94542.00000000001,98.14
0.8,100,3,32,43,6529,999100,72337.60000000021,99.015
0.8,100,3,32,44,6559,999730,76346.00000000028,99.795
0.8,100,3,32,45,6566,999820,72530.00000000022,99.33
0.8,100,3,32,46,6577,998560,97619.19999999994,99.455
0.8,100,3,32,47,6529,999010,79612.00000000003,98.83
0.8,100,3,32,48,6554,999460,65832.00000000015,99.305
0.8,100,3,32,49,6538,998830,91875.9000000001,98.65
1,1,3,1,0,6469,999100,45529.99999999971,97.955
1,1,3,1,1,6425,999640,47291.200000000026,97.485
1,1,3,1,2,6551,998560,54665.0,98.78
1,1,3,1,3,6524,999460,71781.99999999924,99.08
1,1,3,1,4,6537,999100,59100.00000000032,98.995
1,1,3,1,5,6540,998560,77182.29999999986,99.515
1,1,3,1,6,6523,998470,66401.9999999999,98.655
1,1,3,1,7,6490,999550,107153.99999999987,98.235
1,1,3,1,8,6516,999100,96670.00000000015,98.875
1,1,3,1,9,6550,999280,88644.0000000003,99.06
1,1,3,1,10,6557,999100,76425.99999999964,99.485
1,1,3,1,11,6569,999190,115367.99999999988,99.165
1,1,3,1,12,6611,999370,155111.99999999988,99.635
1,1,3,1,13,6574,999010,92522.7999999997,99.225
1,1,3,1,14,6541,999190,96972.00000000003,99.605
1,1,3,1,15,6517,998920,73622.00000000019,98.255
1,1,3,1,16,6549,999730,70309.19999999966,98.91
1,1,3,1,17,6537,999280,115544.00000000052,98.865
1,1,3,1,18,6598,998740,114888.99999999917,99.815
1,1,3,1,19,6530,998290,47731.70000000001,98.99
1,1,3,1,20,6568,999370,75329.19999999998,99.445
1,1,3,1,21,6546,998740,101280.00000000017,98.605
1,1,3,1,22,6553,998380,91301.99999999983,99.28
1,1,3,1,23,6611,999190,87277.99999999843,99.665
1,1,3,1,24,6523,999550,61795.99999999956,98.835
1,1,3,1,25,6548,998740,91150.1999999994,99.185
1,1,3,1,26,6579,999460,119304.20000000142,99.03
1,1,3,1,27,6577,999730,96681.9999999982,99.18
1,1,3,1,28,6532,999730,77636.09999999971,98.92
1,1,3,1,29,6521,998020,65600.00000000017,99.58
1,1,3,1,30,6529,999820,152244.00000000017,98.485
1,1,3,1,31,6622,999190,176864.99999999997,99.66
1,1,3,1,32,6558,997930,78030.00000000087,98.71
1,1,3,1,33,6570,999190,141584.0999999979,99.25
1,1,3,1,34,6600,999460,119207.0000000006,99.6
1,1,3,1,35,6584,998740,115132.70000000024,99.07
1,1,3,1,36,6532,999010,90590.09999999989,98.795
1,1,3,1,37,6594,998920,133306.99999999997,99.665
1,1,3,1,38,6589,999190,164340.39999999988,99.31
1,1,3,1,39,6521,999370,55880.00000000007,99.035
1,1,3,1,40,6618,999280,257875.8999999995,99.575
1,1,3,1,41,6560,998290,71235.99999999991,99.515
1,1,3,1,42,6581,998740,163881.9999999997,99.645
1,1,3,1,43,6552,999100,81506.99999999994,98.85
1,1,3,1,44,6490,998200,47253.09999999993,98.365
1,1,3,1,45,6541,998650,64038.000000000146,99.495
1,1,3,1,46,6555,998740,86740.80000000008,99.04
1,1,3,1,47,6578,999640,79158.5999999992,99.43
1,1,3,1,48,6578,998920,143891.29999999987,99.305
1,1,3,1,49,6515,998830,89233.99999999955,99.155
1,1,3,4,0,6605,999280,153664.00000000006,99.415
1,1,3,4,1,6557,999280,86565.19999999976,99.865
1,1,3,4,2,6578,999370,116668.19999999984,99.035
1,1,3,4,3,6562,998020,101790.00000000097,98.735
1,1,3,4,4,6566,999550,69032.50000000012,99.375
1,1,3,4,5,6552,999010,133062.99999999985,98.945
1,1,3,4,6,6515,999550,66583.1999999998,98.79
1,1,3,4,7,6605,999820,198656.00000000012,99.26
1,1,3,4,8,6541,999910,90262.00000000023,98.91
1,1,3,4,9,6562,999010,170015.00000000017,99.13
1,1,3,4,10,6535,999460,58198.5999999999,99.295
1,1,3,4,11,6590,998650,86583.89999999918,99.585
1,1,3,4,12,6583,999730,135696.00000000035,99.16
1,1,3,4,13,6556,998740,99239.99999999978,99.45
1,1,3,4,14,6489,999460,38846.79999999998,98.625
1,1,3,4,15,6569,998560,94947.99999999857,99.2
1,1,3,4,16,6557,998560,118185.99999999843,99.45
1,1,3,4,17,6583,997840,76526.8000000008,99.51
1,1,3,4,18,6526,999460,69705.0,98.46
1,1,3,4,19,6527,999190,56968.59999999992,98.48
1,1,3,4,20,6590,999370,156225.59999999905,99.19
1,1,3,4,21,6587,998920,282776.0000000013,99.56
1,1,3,4,22,6538,999640,118291.00000000052,99.255
1,1,3,4,23,6602,999100,156225.9999999999,99.56
1,1,3,4,24,6556,998290,188763.49999999988,98.805
1,1,3,4,25,6593,999640,129901.6,99.85
1,1,3,4,26,6520,999730,81361.9999999999,98.85
1,1,3,4,27,6454,998470,72746.30000000008,97.485
1,1,3,4,28,6601,999460,174800.0,99.595
1,1,3,4,29,6586,998290,102886.4999999993,99.125
1,1,3,4,30,6585,999280,151171.99999999988,99.495
1,1,3,4,31,6578,998560,145680.49999999985,98.99
1,1,3,4,32,6556,998920,64984.99999999991,99.635
1,1,3,4,33,6526,998920,58805.0,98.53
1,1,3,4,34,6615,999730,261437.99999999875,99.71
1,1,3,4,35,6533,999460,104351.20000000003,98.845
1,1,3,4,36,6570,998740,92188.99999999953,99.105
1,1,3,4,37,6547,998830,77189.99999999994,98.82
1,1,3,4,38,6626,998830,188272.5,99.545
1,1,3,4,39,6601,999640,133100.0,99.61
1,1,3,4,40,6601,999100,234600.0,99.57
1,1,3,4,41,6585,999100,268137.9999999993,99.335
1,1,3,4,42,6562,999100,69677.20000000016,98.95
1,1,3,4,43,6533,999100,74437.20000000001,98.62
1,1,3,4,44,6569,999100,80621.19999999995,99.53
1,1,3,4,45,6485,998830,59715.59999999987,97.98
1,1,3,4,46,6540,998380,99990.99999999898,98.765
1,1,3,4,47,6462,999370,49365.40000000028,97.725
1,1,3,4,48,6559,998920,80804.00000000004,99.225
1,1,3,4,49,6557,998560,99550.79999999967,99.235
1,1,3,16,0,6546,998380,155365.00000000012,98.975
1,1,3,16,1,6581,999280,394743.99999999994,99.81
1,1,3,16,2,6543,999010,75611.99999999997,98.76
1,1,3,16,3,6546,999460,103060.00000000017,99.095
1,1,3,16,4,6589,998920,142707.9999999998,99.475
1,1,3,16,5,6586,999100,108619.99999999985,99.305
1,1,3,16,6,6533,997570,105182.80000000545,98.825
1,1,3,16,7,6474,999640,67849.89999999982,97.89
1,1,3,16,8,6547,998830,57378.59999999998,98.625
1,1,3,16,9,6530,999190,48213.600000000006,98.58
1,1,3,16,10,6567,998650,83466.40000000043,98.86
1,1,3,16,11,6565,999100,92142.39999999956,98.945
1,1,3,16,12,6566,998830,99578.50000000041,99.15
1,1,3,16,13,6503,999100,62845.79999999969,99.22
1,1,3,16,14,6569,998920,123504.7999999996,99.25
1,1,3,16,15,6524,999010,81918.99999999919,98.21
1,1,3,16,16,6601,998650,106340.0,99.315
1,1,3,16,17,6560,998740,90646.69999999972,98.965
1,1,3,16,18,6591,999370,105887.00000000127,99.465
1,1,3,16,19,6564,999190,92411.99999999994,99.11
1,1,3,16,20,6546,998650,105433.50000000064,98.98
1,1,3,16,21,6627,999370,286037.9999999999,99.82
1,1,3,16,22,6605,999190,145000.0,99.745
1,1,3,16,23,6531,999190,121210.99999999988,98.635
1,1,3,16,24,6544,998920,61378.099999999904,98.99
1,1,3,16,25,6588,999190,90225.50000000036,99.475
1,1,3,16,26,6510,998650,60934.79999999996,98.525
1,1,3,16,27,6597,999280,93089.19999999998,99.525
1,1,3,16,28,6583,998470,82946.0000000002,99.24
1,1,3,16,29,6585,998920,117231.99999999983,99.58
1,1,3,16,30,6562,999190,260930.00000000032,99.62
1,1,3,16,31,6579,999460,77446.00000000109,99.64
1,1,3,16,32,6565,999100,102891.59999999966,99.51
1,1,3,16,33,6508,999280,70594.70000000023,98.18
1,1,3,16,34,6538,998740,81625.60000000012,98.75
1,1,3,16,35,6546,999100,67841.00000000015,98.995
1,1,3,16,36,6605,998920,141064.00000000003,99.595
1,1,3,16,37,6590,998740,96605.99999999981,99.425
1,1,3,16,38,6634,998920,203865.00000000125,99.825
1,1,3,16,39,6587,999550,150254.80000000092,99.34
1,1,3,16,40,6583,998920,103152.00000000012,99.74
1,1,3,16,41,6565,999460,74393.99999999898,99.585
1,1,3,16,42,6550,998920,109840.50000000079,98.73
1,1,3,16,43,6548,999010,68380.99999999983,99.005
1,1,3,16,44,6503,999370,46786.39999999992,98.635
1,1,3,16,45,6568,998830,68574.29999999994,99.4
1,1,3,16,46,6578,998200,98852.3,99.57
1,1,3,16,47,6499,999550,48050.0,98.66
1,1,3,16,48,6536,999280,84008.99999999817,98.565
1,1,3,16,49,6568,998200,119411.69999999995,98.92
1,1,3,32,0,6595,997660,95853.3999999993,99.51
1,1,3,32,1,6577,999910,138457.99999999985,99.44
1,1,3,32,2,6588,998560,131887.70000000024,99.41
1,1,3,32,3,6590,998830,254026.79999999938,99.56
1,1,3,32,4,6594,997120,101741.49999999929,99.395
1,1,3,32,5,6524,999190,69696.99999999996,98.95
1,1,3,32,6,6562,999100,73478.50000000004,99.415
1,1,3,32,7,6487,999190,47504.00000000004,99.065
1,1,3,32,8,6539,999370,104783.99999999991,99.155
1,1,3,32,9,6604,999730,284841.0000000021,99.78
1,1,3,32,10,6580,999550,78250.20000000003,99.74
1,1,3,32,11,6583,998740,80849.00000000001,99.26
1,1,3,32,12,6613,999010,124790.00000000022,99.32
1,1,3,32,13,6577,999640,93242.39999999972,99.505
1,1,3,32,14,6580,998560,103058.00000000003,99.525
1,1,3,32,15,6589,999010,152115.99999999983,99.14
1,1,3,32,16,6574,998380,69247.99999999981,99.23
1,1,3,32,17,6566,999190,83589.50000000006,99.165
1,1,3,32,18,6559,999550,121503.40000000005,99.265
1,1,3,32,19,6496,998560,124950.00000000015,98.535
1,1,3,32,20,6572,999550,117185.1,99.09
1,1,3,32,21,6488,999460,72909.40000000005,98.71
1,1,3,32,22,6579,999370,124858.00000000023,99.645
1,1,3,32,23,6519,999280,69956.99999999975,98.665
1,1,3,32,24,6561,999820,106127.99999999988,99.17
1,1,3,32,25,6589,999280,316587.99999999977,99.66
1,1,3,32,26,6576,999190,74877.5,99.055
1,1,3,32,27,6576,998920,149170.0,99.345
1,1,3,32,28,6589,999460,141200.3999999987,99.225
1,1,3,32,29,6570,999100,73067.99999999959,98.905
1,1,3,32,30,6542,999640,43923.30000000042,99.885
1,1,3,32,31,6586,999370,97364.99999999981,99.635
1,1,3,32,32,6589,998290,90879.99999999987,99.615
1,1,3,32,33,6553,999460,129024.79999999999,99.0
1,1,3,32,34,6607,999550,127847.99999999972,99.735
1,1,3,32,35,6517,999280,65846.00000000017,98.325
1,1,3,32,36,6566,998830,72658.50000000114,99.07
1,1,3,32,37,6502,998830,77598.49999999974,98.285
1,1,3,32,38,6581,999100,67969.99999999991,99.695
1,1,3,32,39,6533,999370,73961.20000000083,98.655
1,1,3,32,40,6577,999190,116785.9999999997,99.485
1,1,3,32,41,6520,997750,48232.89999999995,98.875
1,1,3,32,42,6541,999640,69100.00000000017,99.71
1,1,3,32,43,6517,999100,48800.80000000002,98.595
1,1,3,32,44,6577,999550,136763.19999999963,99.52
1,1,3,32,45,6587,999370,131984.0000000002,99.125
1,1,3,32,46,6561,999280,84943.99999999991,99.1
1,1,3,32,47,6598,999460,132222.99999999386,99.575
1,1,3,32,48,6591,999640,131962.00000000015,99.615
1,1,3,32,49,6541,999730,68926.00000000028,99.155
1,10,3,1,0,6527,998560,82259.9999999999,98.835
1,10,3,1,1,6570,999280,149295.39999999982,99.07
1,10,3,1,2,6551,999010,93750.0,98.815
1,10,3,1,3,6566,998740,96624.00000000001,99.265
1,10,3,1,4,6602,999370,110570.9999999998,99.625
1,10,3,1,5,6587,999100,121908.00000000023,99.53
1,10,3,1,6,6563,999640,111953.60000000008,98.91
1,10,3,1,7,6543,999100,93906.19999999997,99.275
1,10,3,1,8,6561,998650,66233.9999999996,99.685
1,10,3,1,9,6564,999190,132085.79999999996,98.975
1,10,3,1,10,6603,999550,111229.99999999913,99.465
1,10,3,1,11,6597,998650,179307.99999999997,99.215
1,10,3,1,12,6590,999460,131793.99999999985,99.29
1,10,3,1,13,6574,998560,117397.99999999981,99.01
1,10,3,1,14,6560,999640,90396.9999999999,99.655
